review,total_word_count,count_good,count_average,count_medium,count_worst,sentiment,topic_cluster
But what yo do?,5,0,0,0,0,Neutral,0
They asked me to walk to their next door Marriott Hotel to use the Public WiFi in the lounge,19,0,0,0,0,Neutral,0
Not a huge deal,4,0,0,0,0,Neutral,0
But an inconvenience as a Gold member,7,0,0,0,0,Neutral,0
"Again, staff was ver forthcoming",6,0,0,0,0,Neutral,2
"The reason why I’m even writing this review is because … gues what, 2 days later at another Martiott location in Houston … same isdue",28,0,0,0,0,Neutral,0
Liliana at the front desk is AMAZING! She was so helpful,12,2,0,0,0,Good,0
Great customer service,3,1,0,0,0,Good,3
"Front desk staff was polite, helpful and super friendly",10,2,0,0,0,Good,2
Staff was friendly and very accommodating,6,1,0,0,0,Good,2
The room was fine,4,0,1,0,0,Average,0
"Breakfast, the reason I booked, was very limited, not much to choose from",16,0,0,0,0,Neutral,0
"Great staff, along with clean and comfortable room",9,3,0,0,0,Good,4
Stayed here for one night bcz we got stuck on a thunderstorms headed back to FTW😕,16,0,0,0,0,Neutral,0
Very lovely hotel! Also if you stay here you can go next door to Springhill and use there INDOOR swimming pool which was BEAUTIFUL!! The breakfast here is also amazing!,34,1,0,0,0,Good,0
I stayed here for SXSW and it was very reasonably priced for what it was,15,0,0,0,0,Neutral,0
The hotel staff are amazing and very accommodating to any needs I had,13,1,0,0,0,Good,2
"There was a bus stop about a 5 min walk away that takes you downtown in about 45 minutes, but if you have a car you can get there in about 15 minutes",34,0,0,0,0,Neutral,0
"I found the rooms to be a touch dated, but for the price, I cannot complain!",20,0,0,0,0,Neutral,0
"Location is perfect, rooms VERY clean, and the service was excellent",13,3,0,0,0,Good,3
Will be our go to hotel in Austin from now on,11,0,0,0,0,Neutral,0
Great experience at the Fairfield made even more enjoyable By Sally at the front desk who provided excellent customer service,20,2,0,0,0,Good,3
"great hotel, sally was super nice to all of our team",12,2,0,0,0,Good,0
would stay here again,4,0,0,0,0,Neutral,1
Very clean n friendly and great way to relax,9,3,0,0,0,Good,4
Very comfortable bed and pillows,5,1,0,0,0,Good,0
I slept really well,4,0,0,0,0,Neutral,0
The room is large,4,0,0,0,0,Neutral,0
"I enjoy the coffee maker, microwave and small fridge in the room",13,0,0,0,0,Neutral,0
"Free parking, breakfast included - which is great",9,1,0,0,0,Good,0
"Scrambled eggs, bacon, lot’s of choices for breads, oatmeal, waffles, fresh fruit, strong coffee",22,0,0,0,0,Neutral,0
I am well pleased with the value,7,0,0,0,0,Neutral,0
Place is okay,3,0,1,0,0,Average,0
The hallway on my floor had an odd smell,9,0,0,0,0,Neutral,0
The carpet probably needs a steam clean,7,1,0,0,0,Good,4
"The maintenance of the place is good but parts are missing: rubber stops on door stoppers, hose for gym water dispenser, remote for gym tvs",28,1,0,0,0,Good,0
There is no volume knob for gym speakers so you have to listen to whatever non-gym music the hotel is playing,21,0,0,0,0,Neutral,0
"The gym's dumbbells are rusty with torn rubber, and some are missing",14,0,0,0,0,Neutral,0
The room was clean,4,1,0,0,0,Good,4
There is a billiards table,5,0,0,0,0,Neutral,0
Only half the staff I met were friendly,8,1,0,0,0,Good,2
Walked in to two huge dead roaches in the room,10,0,0,0,0,Neutral,0
"We got them up, but it was obvious that the room was given a very quick 1-2-3 before we checked in",22,0,0,0,0,Neutral,0
The sofa was very comfortable and the bed was too,10,1,0,0,0,Good,0
We had extra linen and pillows which was nice,9,1,0,0,0,Good,0
The bathroom was small and we had to run the water for about 15 minutes to get hot water before each shower,22,0,0,0,0,Neutral,0
"The front desk staff was nice, check-in was easy and the hotel itself was about 10 minutes from Congress street and other attractions, and good food places",29,2,0,0,0,Good,0
A good place to stay when you need some alone time,11,1,0,0,0,Good,1
"Newly remodeled, comfortable, affordable",6,1,0,0,0,Good,0
It was a perfect stay,5,1,0,0,0,Good,1
joy at front desk and the lady at the breakfast area was above expectation,14,0,0,0,0,Neutral,0
beautiful property,2,0,0,0,0,Neutral,0
neat and nice,3,1,0,0,0,Good,0
Convenient location,2,0,0,0,0,Neutral,0
Clean space,2,1,0,0,0,Good,4
Rooms seem a bit dated,5,0,0,0,0,Neutral,0
But good for by the airport,6,1,0,0,0,Good,0
I showed up after midnight because of a reservation issue next door,12,0,0,0,0,Neutral,0
The woman who worked the night shift was super helpful and she deserves a raise,15,1,0,0,0,Good,0
The place was clean and had everything I needed,9,1,0,0,0,Good,4
I forgot toothpaste and the front desk had one for me,11,0,0,0,0,Neutral,0
"The even had some bacon, coffee and juice in the morning",12,0,0,0,0,Neutral,0
I'll be back,4,0,0,0,0,Neutral,0
Great location and friendly staff,5,2,0,0,0,Good,2
Do not stay here they refused to give me confirmation number after booking,13,0,0,0,0,Neutral,1
Hung up on me three times after lying about my reservation,11,0,0,0,0,Neutral,0
Once I received a false confirmation got placed on hold while they tried to get there stories straight,18,0,0,0,0,Neutral,0
They eventually blammed on the prior shift,7,0,0,0,0,Neutral,0
Will report charges as theft,5,0,0,0,0,Neutral,0
"I don’t share reviews often, but for an exceptional employee of such high caliber customer service etiquette I felt it my duty to give recognition to the front desk employee named rozan",35,0,0,0,0,Neutral,0
"She was extremely polite and courteous and just overall made the stay an A+, I’ve been to other locations and they’ve had some just rude front desk people who don’t care but this one does",42,0,0,0,1,Worst,0
"Rooms clean ,  breakfast one day not very good, Sunday was better",13,2,0,0,0,Good,4
"I really wish I could give this hotel a great review because the front desk employee, Emily, was absolutely fantastic",22,1,0,0,0,Good,0
She brought up fresh sheets and took the time to clean my bathroom after I had found multiple pubic hairs in the shower and on the toilet,27,1,0,0,0,Good,0
Emily seemed to be the only one on staff that day (people were in line waiting for her return after she helped me) so her actions to assist me were even more appreciated,35,0,0,0,0,Neutral,0
"She was very kind, polite and friendly",8,1,0,0,0,Good,2
"I almost didn’t post this review simply because she had done such a great job but hours later, wide awake from loud neighbors and an oddly itchy bed has pushed me to post",36,1,0,0,0,Good,0
The reasons I had needed Emily’s help were because the bed was poorly made to the point that I wasn’t even sure the sheets had actually been changed,32,0,0,0,0,Neutral,0
The mirror and glass on the shower were streaked and almost greasy looking,13,0,0,0,0,Neutral,0
"There were hairs in the shower and on the toilet and the towels were so sloppily arranged, again, I questioned if they had even been replaced",28,0,0,0,0,Neutral,0
My room was cool but the hallway was suffocating! It made me feel bad for the staff,18,0,0,0,1,Worst,0
The shower switched from hot to cold to hot mid shower,11,0,0,0,0,Neutral,0
"Outside of my experience with Emily, the only other enjoyable part of my stay was the fitness center",19,0,0,0,0,Neutral,1
"It was clean, easily accessible and had a nice small assortment of machines and weights",16,2,0,0,0,Good,4
This hotel seemed to be nice at one point but now seems aged and lazily maintained,16,1,0,0,0,Good,0
I will recommend to stay other hotels,7,0,0,0,0,Neutral,1
"I feel better off with place with good customer service, clean",12,2,0,0,0,Good,3
Nicest smelling room EVER!,5,0,0,0,0,Neutral,0
"If you are in the area, you definitely need to stay at this hotel",15,0,0,0,0,Neutral,1
The rooms are extremely clean and the beds are comfortable,10,2,0,0,0,Good,4
All of the front desk staff that we delt with were very helpful and friendly,15,2,0,0,0,Good,2
The breakfast was hot and delicious,6,0,0,0,0,Neutral,0
We will definitely stay at this hotel again!,9,0,0,0,0,Neutral,1
"Clean rooms, super friendly staff, easy checkin, great location",12,3,0,0,0,Good,2
Older but mostly remodeled facility,5,0,0,0,0,Neutral,0
Rooms slightly on the small side,6,0,0,0,0,Neutral,0
I am a frequent business traveler and Lennon at the front desk made this stay one of the best traveling experiences Ive had,23,0,0,0,0,Neutral,0
"Welcoming, kind and helpful throughout my stay",8,1,0,0,0,Good,1
"Thank you, I will be back",7,0,0,0,0,Neutral,0
We had an extremely restful and comfortable stay,8,1,0,0,0,Good,1
Looking forward to another stay in the future,8,0,0,0,0,Neutral,1
My go to place to stay when I come to Austin,11,0,0,0,0,Neutral,1
Ask if the remodel is over before booking,8,0,0,0,0,Neutral,0
Nice staff and room,4,1,0,0,0,Good,2
"TV was broken in the room, the breakfast was very minimal relative to other hotels with free breakfast, and there is no pool in the building",28,0,0,0,1,Worst,0
Have to walk next door to a sister hotel if you want to swim,14,0,0,0,0,Neutral,0
Not a terrible stay but not good either,8,1,0,0,2,Worst,1
Nice place,2,1,0,0,0,Good,0
A decent place,3,0,1,0,0,Average,0
They are doing a bit of reno,7,0,0,0,0,Neutral,0
The seemed unprepared and understaffed especially for breakfast,8,0,0,0,0,Neutral,0
Surely the college young men's baseball team that was also there had reservations,14,0,0,0,0,Neutral,0
they knew they would be feeding breakfast to x-number of guest,11,0,0,0,0,Neutral,0
Have the needed paper products on hand and restock OFTEN during breakfast hours,13,0,0,0,0,Neutral,0
All the staff was very courteous and welcoming,8,0,0,0,0,Neutral,2
Bring your earplugs,3,0,0,0,0,Neutral,0
"No, really",3,0,0,0,0,Neutral,0
"do!  We were in one of the rooms furthest from I35 but still heard loud trucks and motorcycles all night (the facility is sideways to the interstate, so no rooms face away from the road)",39,0,0,0,0,Neutral,0
My 'emergency' foam earplugs came in very handy,9,0,0,0,0,Neutral,0
"Decent hotel, central location, and rates and the staff were very welcoming and friendly",16,1,1,0,0,Good,2
They never disclosed they were under construction and all the noise in the morning was ridiculous,16,0,0,0,0,Neutral,0
They didn’t want to remedy the situation at all,11,0,0,0,0,Neutral,0
Staff was friendly and helpful,5,2,0,0,0,Good,2
Hotel is under remodel and the morning we were there there was an unfortunate leak that sprung right over the breakfast buffet,22,0,0,0,0,Neutral,0
"The room was clean, quiet and served us well",10,1,0,0,0,Good,4
Bathroom was on the small side though for two adults to share,12,0,0,0,0,Neutral,0
Breakfast could be better but our room was good as well as service,13,1,0,0,0,Good,3
Wouldn’t mind to go again,7,0,0,0,0,Neutral,0
"The day we came, the gentleman at the desk was so nice & accommodating & was the same each time I saw him",24,1,0,0,0,Good,0
The room was clean & we had EVERYTHING we needed,10,1,0,0,0,Good,4
I enjoyed the breakfasts with fresh fruit being out all day to enjoy,13,0,0,0,0,Neutral,0
This retired teacher gives you an A!!!! Thank you!,14,0,0,0,0,Neutral,0
Dont go,2,0,0,0,0,Neutral,0
Update for owner saying they couldn't find my stay,10,0,0,0,0,Neutral,1
We had multiple rooms under a different name,8,0,0,0,0,Neutral,0
This is not a random review,6,0,0,0,0,Neutral,0
Good hotel for the price,5,1,0,0,0,Good,0
"Margo, the check in lady at the front desk, was SO NICE! I'd give more stars if I could just for her",26,1,0,0,0,Good,0
Very impressed by the customer service attitude at this hotel,10,0,0,0,0,Neutral,3
Both maintenance and the front desk were very helpful,9,1,0,0,0,Good,0
People stomping all hours of the night,7,0,0,0,0,Neutral,0
The receptionist doesn't really know how to do her job and they don't work with ya if you make a mistake on your booking,26,0,0,0,0,Neutral,0
it would be nicer if the pool was open,9,0,0,0,0,Neutral,0
Good,1,1,0,0,0,Good,0
Really nice employees!!,5,1,0,0,0,Good,0
Service was great,3,1,0,0,0,Good,3
Room was clean,3,1,0,0,0,Good,4
A little far from things but good deal,8,1,0,0,0,Good,0
Had a great stay for one night,7,1,0,0,0,Good,1
Friendly staff!,3,1,0,0,0,Good,2
Very friendly staff,3,1,0,0,0,Good,2
Nice room,2,1,0,0,0,Good,4
Friendly staff and nice room,5,2,0,0,0,Good,2
Easy to get to downtown Austin,6,0,0,0,0,Neutral,0
Ashley was very nice and helpful when checking in and helped me with directions to the marriott restaurant,18,2,0,0,0,Good,0
Good breakfsst,2,1,0,0,0,Good,0
Not up to usual marriot standard,6,0,1,0,0,Average,0
