review,total_word_count,count_good,count_average,count_medium,count_worst,sentiment,predicted_sentiment
im not sure if that was just lucky but it seemed like the hotel was situated in a spot relative to nyc that let us get to i south without getting sucked into nyc traffic although we hit a fair bit of nyc traffic on saturday afternoon on our way to the hotel,56,0,0,1.5,0,Medium,Medium
there is no free breakfast,6,0,0,0.0,0,Worst,Worst
there is a right next door to the hotel and we walked up there to get basic snack food each day,22,0,1,0.0,0,Average,Average
hotel fitness center needs a little work,7,0,0,0.0,0,Good,Average
cable machine was broken and looked like it was broken for a while,13,0,0,0.0,2,Worst,Worst
managed to get a short workout in anyway but they should fix it,15,0,0,0.0,0,Average,Average
parking was free and plentiful,5,0,0,0.0,0,Good,Good
id say here again if i were going to met life stadium,13,0,0,0.0,0,Average,Average
it was close enough that it was pretty easy to get there but not so close that they had jacked up the room rates for the event,28,0,0,0.0,0,Good,Good
some closer hotels were charging insane rates,8,0,0,0.0,0,Worst,Average
stephanie helen colleen and the entire staff were incredible,11,0,0,0.0,0,Average,Average
we had a large block of rooms for nights and also used the ballrooms,15,0,0,0.0,0,Worst,Worst
they were fantastic,4,1,0,0.0,0,Good,Good
will keep it simple from a frequent visitor unfortunately unsafe to walk anywhere fire alarms going off late at night grinders starting in the hall at am i got in at am trying to sleep people double booked trying to walk into your room a gym that’s been broken for months,63,0,0,0.0,2,Worst,Worst
just stay somewhere else the staff couldn’t care less about any of the issues,17,0,0,0.0,1,Worst,Worst
as a hilton gold member i can say that this stay exceeded my expectations,15,0,0,0.0,0,Average,Average
sometimes acknowledging great staff that go above and beyond expectations is important,12,2,0,0.0,0,Good,Good
throughout our stay debbie was absolutely phenomenal and tended to our wedding party with the utmost care and professionalism,20,0,0,0.0,0,Good,Good
she is an invaluable asset to the company and deserves praise and recognition for her outstanding attention and care,19,1,0,0.0,0,Good,Good
a lot of staff should take note as the experience with her during our stay has been nothing short of delightful,22,1,0,0.0,0,Good,Good
check out is at and tried to check in at for pm and there was so no available rooms,21,0,0,0.0,0,Worst,Worst
staff was getting angry that we kept trying to get a room but in reality this is their backlash,19,0,0,0.0,0,Worst,Average
definitely not stars,4,0,0,0.0,0,Good,Good
bathrooms are okay but the hotel itself is average at best,11,1,1,1.5,0,Medium,Medium
positive cleanliness friendly negative no pool,9,0,0,0.0,0,Good,Good
so i arrived early they do charge you a fee to check in early which i think it’s kind of crazy since the rooms are available but the worst part is the rooms,37,1,0,0.0,1,Good,Good
the rooms are very dirty,5,0,0,0.0,1,Worst,Worst
you could tell that they have not been cleaned at all as soon as i walk in there was make up stains all over the walls foundation,27,0,0,0.0,0,Average,Average
once i get to the bed the bed was full of stains,13,0,0,0.0,0,Average,Average
looks like they used the same sheets from the previous people,11,0,0,0.0,0,Good,Good
the room was extremely dirty,5,0,0,0.0,1,Worst,Worst
i did ask them to change me to another room which they did because i did provide a video and the second room was decent but very dusty like it has not been rented for a while overall this hilton is not an upscale hilton,46,0,1,0.0,0,Average,Average
pretty bad hotel,3,0,0,0.0,0,Worst,Worst
there was no hot water the elevators don’t work of the time so we just used the stairs to go up and down even with luggage,31,0,0,0.0,0,Worst,Worst
the water was also temporarily down early in the morning for a few hours one day so that was great,20,1,0,0.0,0,Good,Good
excellent hotel everyone is extremely nice and made my stay here comfortable,13,2,0,0.0,0,Good,Good
very clean and welcoming hotel,5,2,0,0.0,0,Good,Good
everyone is happy and smiling,5,0,0,0.0,0,Good,Good
just had an amazing stay at the hilton in hasbrouck heights—the room was super cozy and the view of the nyc skyline was a nice surprise plus the staff made me feel right at home with their warm smiles and local tips,46,2,0,0.0,0,Good,Good
five stars for debbie the front desk supervisor and the breakfast crew debbie who was so helpful kind and personable,25,2,0,0.0,0,Good,Good
she helped our group with an issue and resolved it quickly and efficiently,13,0,0,0.0,1,Worst,Worst
she also found my lost glasses hilton is lucky to have debbie as their representative,16,0,0,0.0,0,Good,Average
also the breakfast servers and staff were stellar and so nice to our large group,16,0,0,0.0,0,Good,Good
thank you,0,0,0,0.0,0,Neutral,Neutral
second or third stay here,5,0,0,0.0,0,Average,Average
the hotel is comfortable enough,5,1,0,0.0,0,Good,Good
very close to teb airport,5,0,0,0.0,0,Average,Average
no pool,0,0,0,0.0,0,Neutral,Neutral
some members of the staff go the extra mile which is always greatly appreciated,16,0,0,0.0,0,Good,Good
would never stay here again or recommend this hotel to anyone,11,1,0,0.0,0,Good,Good
i should have booked a marriott hotel as usual wanted to try hilton for change,16,0,0,0.0,0,Average,Average
room is small smells bad and the bed had stain on it and when housekeeping came up to change the sheet he did not even bother to bring pillow cases,32,0,0,0.0,0,Worst,Worst
i asked to check out tonight and move to another hotel they would not give me a refund,19,0,0,0.0,1,Worst,Worst
i will switch hotel in the morning for sure to a marriott hotel,13,0,0,0.0,0,Good,Good
also when i asked to speak to supervisor i was told that he went somewhere and will not be back for half an hour,25,0,0,0.0,0,Average,Average
i enjoyed my stay the hotel is beautifulthe two young women upfront this morning one with glasses and one with a curly bun were extremely kind and understanding regarding booking errors on my part but this ensured a wonderful stay for my group,49,5,0,0.0,0,Good,Good
mala conducta de las personas en el lobby en el turno de noche del día lunes una de ellas es muy ruda y habla de forma burlona no sabe expresarse bien habla de una manera odiosa no sabe cómo dirigirse a los clientes,47,0,0,0.0,0,Worst,Worst
positive the ambious the customer care negative,12,0,0,0.0,0,Good,Good
easy to get too with a nice bar restaurant,9,0,0,0.0,0,Good,Good
clean room and bathroom,4,2,0,0.0,0,Good,Good
as a gold member you are supposed to get a breakfast credit of daily,17,0,0,0.0,0,Good,Good
they said it would show up on final bill,9,0,0,0.0,0,Average,Average
nothing less than and i didnt receive a credit,12,0,0,0.0,0,Worst,Good
lady at the desk was too busy with night audit to check me out so i didnt know until late after leaving,23,0,0,0.0,0,Average,Average
not a big deal its,0,0,0,0.0,0,Neutral,Neutral
just that they need to do what they say and be helpful for a smooth checkout,16,1,0,0.0,0,Good,Good
digital checkout was not available,5,0,0,0.0,0,Average,Average
if you are loyal to the hilton brand,8,0,0,0.0,0,Good,Average
its essentially a polished garden inn,7,0,0,0.0,0,Average,Average
or your typical worn double tree that was probably a sheraton or something that went bankrupt,18,0,0,0.0,1,Worst,Worst
the rug by the night table was wet like someone had spilled something,13,0,0,0.0,0,Good,Good
the room didnt have a microwave,7,0,0,0.0,0,Average,Average
the restaurant food was terrible,5,0,0,0.0,1,Worst,Worst
we had dinner at the bistro the thai coconut chicken was tasteless and the chicken wings were overcooked,20,0,0,0.0,0,Average,Average
the restaurant food was overpriced dont spend your money eating at the hotel,15,0,0,0.0,1,Worst,Worst
the hitek does not meet the expectations of a hilton hotel,11,0,0,0.0,0,Average,Average
i have stayed there for three nights,7,0,0,0.0,0,Average,Average
instead of highways nearby you will sleep well there,10,0,0,0.0,0,Good,Good
nice furniture tv channels design and bathroom is also so good,14,0,0,0.0,0,Good,Good
take a time and give yourself a relax there,9,0,0,0.0,0,Good,Good
as an old coot who drives tour bus for a living i rate hotels on a few simple items,20,0,0,0.0,1,Worst,Worst
parking this gets thumbs up,7,0,0,0.0,0,Average,Average
clean i got bedbugs in jersey once and that was too many,15,1,0,0.0,0,Good,Good
thumbs up on cleanliness,4,0,0,0.0,0,Average,Average
comp breakfast,2,0,0,0.0,0,Average,Average
thumbs down,2,0,0,0.0,0,Average,Average
high rise toilet and toilet paper you can easily reach without twisting into a pretzel,16,0,0,0.0,0,Good,Good
both thumbs down,3,0,0,0.0,0,Average,Average
a cup of tea or coffee in the morning or better yet all day,16,0,0,0.0,0,Good,Good
gonna cost you,6,0,0,0.0,0,Average,Average
here,0,0,0,0.0,0,Neutral,Neutral
thumbs down,2,0,0,0.0,0,Average,Average
this is my wish list yours may well differ,10,0,0,0.0,0,Good,Good
another great stay at the hilton,6,1,0,0.0,0,Good,Good
our th stay and we wouldnt keep coming back if the hotel wasnt top notch,18,0,0,0.0,0,Worst,Good
my daughter‘s celebration with terrell merrill,8,0,0,0.0,0,Average,Average
stayed here when we travelled to see the eras tour,10,0,0,0.0,0,Average,Average
it was a nice hotel with comfortable beds and great staff,11,3,0,0.0,0,Good,Good
plenty of parking n,4,0,0,0.0,0,Average,Average
just finished a group stay here at the hotel and it was wonderful,13,1,0,0.0,0,Good,Good
great breakfast and meeting area rooms were clean and nice good location plenty of space for bus parking easy lower level access for bus loading zone wonderful staff,33,4,0,0.0,0,Good,Good
thank you for making it such a pleasant trip for our group,13,1,0,0.0,0,Good,Good
i think it’s recently renovated,7,0,0,0.0,0,Average,Average
rooms were really nice,4,0,0,0.0,0,Good,Good
location is a bit near nothing but if you’re in nj for something it’s proximal enough,20,0,0,0.0,0,Average,Average
clean hotel friendly staff,5,2,0,0.0,0,Good,Good
we were lucky to have a room with a view of nyc,12,0,0,0.0,0,Good,Average
the carpet needs update though,5,0,0,0.0,0,Average,Average
go unblinded event venue once again,6,0,0,0.0,0,Average,Average
great location for a business meeting,6,2,0,0.0,0,Good,Good
room seems like it was cleaned to the bare minimum,10,0,0,0.0,0,Good,Good
bathroom had hair from previous visits on sink and tub,10,0,0,0.0,0,Average,Average
service was friendly,3,0,0,0.0,0,Good,Good
nice bar and dining experience,5,0,0,0.0,0,Good,Good
super,1,0,0,0.0,0,Good,Good
wonderful place,2,1,0,0.0,0,Good,Good
amazing,1,1,0,0.0,0,Good,Good
καλη θεα το δωμάτιο λιγο παραμελημένο,0,0,0,0.0,0,Neutral,Neutral
hi donna stephanie and suzana,8,0,0,0.0,0,Average,Average
brenda and i are so thankful for your major role in making the inclusive wedding summit a success,18,0,0,0.0,0,Good,Average
first of all it was such a delight to meet spend time and get to know all of you,21,0,0,0.0,0,Good,Average
and every step of the way was done with care and flexibility,12,0,0,0.0,0,Good,Good
the food and servers were great the room was comfortable and set up just the way we needed,19,2,0,0.0,0,Good,Good
my favorite airport if im overnighting in teterboro,9,0,0,0.0,0,Good,Good
very good restaurant and bar and very clean modern tidy rooms,11,2,0,0.0,0,Good,Good
早餐供應的種類太少，沒有優格和切好的水果，只有不新鮮的蘋果和柳橙,0,0,0,0.0,0,Neutral,Neutral
one of the worst hotel in the world during summer the common area are super hot and moist as they dont put ac,25,0,0,0.0,1,Worst,Worst
