review,total_word_count,count_good,count_average,count_medium,count_worst,sentiment,predicted_sentiment
he responded right away and was very kind and professional chris and had the unit replaced within an hour,21,2,0,0.0,0,Good,Good
great service,3,2,0,0.0,0,Good,Good
nice and clean we enjoyed it,7,2,0,0.0,0,Good,Good
i have nothing much to say about this holiday inn express other than its an older property,18,0,0,0.0,0,Good,Good
i dont understand why a regular holiday inn doesnt provide the free breakfast when a holiday inn express that is directly across the street does,29,0,0,0.0,0,Good,Good
the restaurant that is attached to the hotel offers free adult breakfast per room,15,0,0,0.0,0,Good,Good
if you have more than adult the additional adults are charged full price,15,0,0,0.0,0,Worst,Worst
i will only use the express brand in the future,10,0,0,0.0,0,Average,Average
this hotel i would not recommend anybody to stay at unless you want you stuff stolen,16,1,0,0.0,3,Worst,Worst
got my entire company truck taken and totaled and all my personal belonging stolen out of it,17,0,0,0.0,1,Worst,Worst
the hotel does not have any security cameras so they wont do anything about it,16,0,0,0.0,0,Worst,Good
other people got there trucks broken into and stolen personal belongings out of them as well,17,0,0,0.0,3,Worst,Worst
worst day of my life,5,0,0,0.0,1,Worst,Worst
i give this hotel a rating if i could,10,0,0,0.0,0,Average,Average
the location was good and the room was decent,9,0,1,0.0,0,Average,Average
all the staff seemed unhappy to be working,8,0,0,0.0,1,Worst,Worst
our first room overlooked the old filthy airconditioning unit outside and had kids jumping above us for minutes so we asked to be moved,26,0,0,0.0,2,Worst,Worst
our second room looked at the a frame pitched roofline a shame because the mountains and sunrises were beautiful,21,1,0,0.0,0,Good,Good
no breakfast provided holiday inn express across the parking lot offers free breakfast,15,0,0,0.0,0,Good,Good
our room wasnt consistently cleaned although we were out all day providing ample time,15,0,0,0.0,0,Average,Average
complimentary cookies were always empty and sometimes same with coffee,10,0,0,0.0,0,Good,Worst
ac unit was really loud,5,0,0,0.0,0,Average,Average
it was a serviceable room but if you have a chance to book somewhere else do it,19,0,0,0.0,0,Good,Average
very expensive to stay in,5,0,0,0.0,1,Worst,Worst
run away,3,0,0,0.0,0,Average,Average
rude ghetto employee tried to bully guests into writing down full credit card info for her on paper because she couldn’t figure out how to fix their credit card system,33,0,0,0.0,1,Worst,Worst
some employees have neck tattoos,5,0,0,0.0,0,Average,Average
no thanks,2,0,0,0.0,0,Worst,Worst
i cancelled my reservation and got a room at the first and main holiday inn,15,0,0,0.0,0,Good,Good
lobby is kept super hot,5,0,0,0.0,0,Good,Good
edit to add no mindy i don’t think you do understand the sensitive nature of credit card info otherwise you wouldn’t ask customers to write it down in plain text on paper where any of your employees can access it,47,0,0,0.0,0,Good,Good
i’m reporting you to ihg legal,8,0,0,0.0,0,Good,Average
my stay here was great i was a little worried because i wasn’t aware at first of the shuttle times even though i called twice prior informing of when i come in but it wasn’t explained that shuttle ends at pm so i had to take an uber when i got in and i didn’t budget for that though i could have if i was told one of the times i called,84,1,0,0.0,0,Good,Good
however from check in to being shuttled back to airport end of stay everything and everyone was so nice and accommodating,23,1,0,0.0,0,Good,Good
special thank you to the bar they were always nice and the manager was really nice as well,19,0,0,0.0,0,Good,Good
i would come back,4,0,0,0.0,0,Average,Average
great location staff were fantastic…,6,2,0,0.0,0,Good,Good
rooms are showing their age,5,0,0,0.0,0,Average,Average
got in at am dollars,0,0,0,0.0,0,Neutral,Neutral
with the sign on the door woken up by room service at,0,0,0,0.0,0,Neutral,Neutral
skip this and go to double tree,7,0,0,0.0,0,Average,Average
went to a seminar here,5,0,0,0.0,0,Average,Average
i stayed recently and personally i had an excellent stay,11,1,0,0.0,0,Good,Good
the gentleman that helped me out went above and beyond when i had trouble with the booking service i used,20,0,0,0.0,0,Worst,Average
i asked for a top floor room and they offered it with no hesitation,15,0,0,0.0,0,Good,Worst
clean room beautiful mountain view and full size products in the bathroom i had no problems with this hotel it was an excellent place to stay,30,4,0,0.0,0,Good,Good
i was there for a business meeting so i didnt see the actual rooms but the conference rooms were extremely spacious clean and accommodating,29,3,0,0.0,0,Good,Good
i also viewed the indoor pool and looked very well maintained,11,0,0,0.0,0,Good,Good
the water was clear instead of like other hotels are not well maintained and the water is cloudy,21,0,0,0.0,0,Good,Good
the lobby was extremely clean organized,7,1,0,0.0,0,Good,Good
the restaurant attached to the hotel burger bar looked like a restaurant that i would like to eat at,21,0,0,0.0,0,Good,Good
as i stand here waiting for the airport shuttle that they promised would be scheduled at the time i needed it and would not provide specific times,29,0,0,0.0,1,Worst,Worst
i am already min late to the airport,9,0,0,0.0,0,Average,Average
i asked for before or at,0,0,0,0.0,0,Neutral,Neutral
the driver is taking a break and no one told me and its too late for a lyft and trust me if i miss my flight i will be filing a complaint to get my flight back with holiday inn,47,0,0,0.0,0,Good,Good
the absolute worst hotel experience ever that says a lot,11,0,0,0.0,1,Worst,Worst
booked a handicap room weeks ago to be told i didn’t the night i get there completely worn out,21,0,0,0.0,1,Worst,Worst
take the horrible room in which i couldn’t use the restroom or shower tried to sleep on the worst mattress,23,0,0,0.0,2,Worst,Worst
front desk promised to make it right only to be told nope you didn’t book a handicap room i’ve been in a wheelchair years i’m pretty sure i’d never make that mistake honestly so horrible it is laughable,49,0,0,0.0,1,Worst,Worst
don’t stay here,6,0,0,0.0,0,Average,Average
the room was very clean,5,1,0,0.0,0,Good,Good
the beds were super comfortable not too hard with both firm and soft pillows,16,1,0,0.0,0,Good,Good
big clean room with super comfortable beds,7,3,0,0.0,0,Good,Good
beautiful view of pikes peak,5,2,0,0.0,0,Good,Good
the front desk people at checkin were fabulous,8,0,0,0.0,0,Good,Good
they made sure that we were well taken care of,10,0,0,0.0,0,Good,Good
my only negative was that i needed something on our final night which is normal available but was told that they were all out,26,0,1,0.0,0,Average,Average
the room was clean and comfortable,6,2,0,0.0,0,Good,Good
this property does not include the most important meal of the day with the room charge,20,0,0,0.0,0,Good,Good
great place to stay very nice staff put dont eat at the restaurant next doorthe food is horrible,19,1,0,0.0,1,Good,Good
un lugar muy limpio cómodo y seguro para hospedarte,9,0,0,0.0,0,Average,Average
it was a decent hotel for a night near the airport,11,0,1,0.0,0,Average,Average
room is very dated and had a musty old smell to it,12,0,0,0.0,2,Worst,Worst
there is no shuttle to the airport during night hours despite this being the major draw of being a hotel located near the airport,25,0,0,0.0,0,Worst,Worst
great quite place for well over due sleep,8,1,0,0.0,0,Good,Good
dont stay here,0,0,0,0.0,0,Neutral,Neutral
front desk staff was pleasant and warned us she could not issue any room keys “because machine broken”,20,1,0,0.0,3,Worst,Worst
she offered maintenance would be available to let us into room,11,0,0,0.0,0,Average,Average
maintenance was overwhelmed,3,0,0,0.0,0,Good,Average
we went to barrestaurant but there was no staff waited minutes with insufferably loud music,17,0,0,0.0,0,Worst,Worst
did not get a chance to order anything,9,0,0,0.0,0,Worst,Average
exercise facility was locked inaccessible,6,0,0,0.0,0,Average,Average
pool overrun by hoards of screaming unsupervised children,8,0,0,0.0,0,Worst,Average
tried to cancel room,4,0,0,0.0,0,Worst,Average
but this is holiday inns hotel california… programmed to receive,10,0,0,0.0,0,Good,Good
we finally left found a different hotel still had to pay for holiday inn room,18,0,0,0.0,0,Good,Good
dont stay here,0,0,0,0.0,0,Neutral,Neutral
run for your life,4,0,0,0.0,0,Average,Average
that bartender lady has a nasty attitude,7,0,0,0.0,0,Worst,Worst
she over charge on the drinks w cheap liquor,9,0,0,0.0,0,Average,Average
the bath tub doesn’t drain like that,9,0,0,0.0,0,Good,Good
hotel needs a update not worth the price when i could have booked anywhere,14,1,0,0.0,1,Good,Good
these hotels are getting more and more disgusting,8,0,0,0.0,0,Worst,Worst
it’s my money and i want quality and good service,12,0,0,0.0,0,Good,Good
reasonable,1,0,1,0.0,0,Average,Average
this is not the casino it’s a low budget hotel w above average pricing … drop your price,21,0,0,1.5,0,Medium,Medium
food was really good,4,0,0,0.0,0,Good,Good
burger was delicious and breakfast was on point,8,1,0,0.0,0,Good,Good
more long term unless you ask they only do cleaning times a week,14,0,0,0.0,0,Average,Average
great hotel great restaurant,4,2,0,0.0,0,Good,Good
nice clean rooms decent price,6,1,1,0.0,0,Good,Good
didnt use the pool or anything but the breakfast was good and the attendant was very nice,20,0,0,0.0,0,Good,Good
poor experience,2,0,0,0.0,1,Worst,Worst
the room had a lot of cosmetic blemishes,8,0,0,0.0,0,Average,Average
the smoke detector was well passed its expiration date,9,0,0,0.0,0,Good,Good
the fire sprinkler pocking out of the drywall is know where near code,13,0,0,0.0,0,Worst,Worst
the breakfast wasn’t included and we had to each pay for some toast and bacon and potatoes,21,0,0,0.0,0,Worst,Worst
the employees watching wasn’t stopping the guests from reusing there old plates at the buffet line,18,0,0,0.0,1,Worst,Worst
so everything was getting contaminated,5,0,0,0.0,0,Average,Average
against food safety regulations,4,0,0,0.0,0,Good,Average
they just kept asking over and over if we are diamond members instead of just having good customer service to everyone,22,0,0,0.0,0,Good,Good
i recommend staying at the express hotel right next door,12,1,0,0.0,0,Good,Good
way better than this place,5,0,0,0.0,0,Good,Good
and breakfast is included and they have way more food to offer,12,0,0,0.0,0,Average,Average
will not be staying at this hotel again,8,0,0,0.0,0,Average,Average
staff here is so friendly,5,0,0,0.0,0,Good,Good
i am always greeted with a smile and sometimes a wave depending on who is working even if i pass them multiple times a day,26,0,0,0.0,0,Good,Good
