review,total_word_count,count_good,count_average,count_medium,count_worst,sentiment,topic_cluster
No breakfast and no coffee in the lobby,8,0,0,0,0,Neutral,0
"Way, way over priced with terrible service",8,0,0,0,1,Worst,3
Don't stay here,4,0,0,0,0,Neutral,1
My air conditioner was broken and my room was 80° and stuffy,12,0,0,0,1,Worst,0
"Mikayla, at the front desk, took the problem seriously and immediately called the technician even though it was after hours",22,0,0,0,0,Neutral,0
He responded right away and was very kind and professional (Chris) and had the unit replaced within an hour,21,0,0,0,0,Neutral,0
Great service!,3,1,0,0,0,Good,3
"Nice and clean,  we enjoyed it",7,2,0,0,0,Good,4
I have nothing much to say about this Holiday inn express other than it's an older property,18,0,0,0,0,Neutral,0
"I don't understand why a regular Holiday Inn doesn't provide the free breakfast, when a Holiday Inn Express, that is directly across the street does",29,0,0,0,0,Neutral,0
The restaurant that is attached to the hotel offers 1 free adult breakfast per room,15,0,0,0,0,Neutral,0
"If you have more than 1 adult, the additional adults are charged full price",15,0,0,0,0,Neutral,0
I will only use the Express brand in the future,10,0,0,0,0,Neutral,0
This hotel I would not recommend anybody to stay at unless you want you stuff stolen,16,0,0,0,0,Neutral,1
Got my entire company truck taken and totaled and all my personal belonging stolen out of it,17,0,0,0,0,Neutral,0
The hotel does not have any security cameras so they won't do anything about it,16,0,0,0,0,Neutral,0
5 other people got there trucks broken into and stolen personal belongings out of them as well,17,0,0,0,1,Worst,0
Worst day of my life,5,0,0,0,1,Worst,0
I give this hotel a -5 rating if I could,10,0,0,0,0,Neutral,0
The location was good and the room was decent,9,1,1,0,0,Good,0
All the staff seemed unhappy to be working,8,0,0,0,0,Neutral,2
"Our first room overlooked the old, filthy air-conditioning unit outside and had kids jumping above us for 30+ minutes so we asked to be moved",26,0,0,0,0,Neutral,0
Our second room looked at the A frame pitched roofline (a shame because the mountains and sunrises were beautiful),21,0,0,0,0,Neutral,0
No breakfast provided (Holiday Inn Express across the parking lot offers free breakfast),15,0,0,0,0,Neutral,0
Our room wasn't consistently cleaned although we were out all day providing ample time,15,0,0,0,0,Neutral,0
Complimentary cookies were always empty and sometimes same with coffee,10,0,0,0,0,Neutral,0
AC unit was really loud,5,0,0,0,0,Neutral,0
"It was a serviceable room, but if you have a chance to book somewhere else, do it",19,0,0,0,0,Neutral,0
Very expensive to stay in,5,0,0,0,1,Worst,1
Run away!,3,0,0,0,0,Neutral,0
"Rude, ghetto employee tried to bully guests into writing down full credit card info for her on paper because she couldn’t figure out how to fix their credit card system",33,0,0,0,1,Worst,0
Some employees have neck tattoos,5,0,0,0,0,Neutral,0
No thanks,2,0,0,0,0,Neutral,0
I cancelled my reservation and got a room at the First and Main Holiday Inn,15,0,0,0,0,Neutral,0
Lobby is kept super hot,5,0,0,0,0,Neutral,0
"Edit to add: No Mindy, I don’t think you do understand the sensitive nature of credit card info, otherwise you wouldn’t ask customers to write it down in plain text on paper where any of your employees can access it",47,0,0,0,0,Neutral,0
I’m reporting you to IHG legal,8,0,0,0,0,Neutral,0
"My stay here was great! I was a little worried, because I wasn’t aware at first of the shuttle times, even though I called twice prior informing of when I come in, but it wasn’t explained that shuttle ends at 5pm so I had to take an Uber when I got in and I didn’t budget for that , though I could have if I was told one of the 2 times I called",84,1,0,0,0,Good,0
"HOWEVER, from check in to being shuttled back to airport end of stay, everything and everyone was so nice and accommodating",23,1,0,0,0,Good,1
"Special thank you to the bar, they were always nice and the manager was really nice as well",19,2,0,0,0,Good,0
I would come back,4,0,0,0,0,Neutral,0
"Great location, staff were fantastic…",6,1,0,0,0,Good,2
Rooms are showing their age,5,0,0,0,0,Neutral,0
"Got in at 3am, 180 dollars",7,0,0,0,0,Neutral,0
"With the sign on the door woken up by room service at 9, 9:30, 10, 11",19,0,0,0,0,Neutral,3
Skip this and go to double tree,7,0,0,0,0,Neutral,0
Went to a seminar here,5,0,0,0,0,Neutral,0
"I stayed recently, and personally I had an excellent stay",11,1,0,0,0,Good,1
The gentleman that helped me out went above and beyond when I had trouble with the booking service I used,20,0,0,0,0,Neutral,3
"I asked for a top floor room, and they offered it with no hesitation",15,0,0,0,0,Neutral,0
"Clean room, beautiful mountain view, and FULL size products in the bathroom! I had no problems with this hotel, it was an excellent place to stay",30,2,0,0,0,Good,0
"I was there for a business meeting, so I didn't see the actual rooms, but the conference rooms were extremely spacious, clean, and accommodating",29,1,0,0,0,Good,4
I also viewed the indoor pool and looked very well maintained,11,0,0,0,0,Neutral,0
"The water was clear instead of, like other hotels, are not well maintained, and the water is cloudy",21,0,0,0,0,Neutral,0
The lobby was extremely clean & organized,7,1,0,0,0,Good,4
"The restaurant attached to the hotel, Burger Bar, looked like a restaurant that I would like to eat at",21,0,0,0,0,Neutral,0
"As I stand here waiting for the airport shuttle that they promised would be ""scheduled at the time I needed it"" and would not provide specific times",29,0,0,0,0,Neutral,0
I am already 11 min late to the airport,9,0,0,0,0,Neutral,0
"I asked for   ""before or at 1230""",9,0,0,0,0,Neutral,0
"The driver is taking a break and no one told me, and it's too late for a Lyft and trust me, if I miss my flight I will be filing a complaint to get my flight $$$ back, with holiday Inn",47,0,0,0,0,Neutral,0
The absolute worst hotel experience ever! That says a lot,11,0,0,0,1,Worst,0
Booked a handicap room weeks ago to be told I didn’t the night I get there completely worn out,21,0,0,0,0,Neutral,0
"Take the horrible room in which I couldn’t use the restroom or shower, tried to sleep on the worst mattress",23,0,0,0,2,Worst,0
Front desk promised to make it right only to be told nope you didn’t book a handicap room? I’ve been in a wheelchair 26 years I’m pretty sure I’d never make that mistake honestly so horrible it is laughable!,49,0,0,0,1,Worst,0
DON’T STAY HERE!,6,0,0,0,0,Neutral,1
The room was very clean,5,1,0,0,0,Good,4
"The beds were super comfortable, not too hard, with both firm and soft pillows",16,1,0,0,0,Good,0
Big clean room with super comfortable beds,7,2,0,0,0,Good,4
Beautiful view of Pikes Peak,5,0,0,0,0,Neutral,0
The front desk people at check-in were fabulous,8,0,0,0,0,Neutral,0
They made sure that we were well taken care of,10,0,0,0,0,Neutral,0
"My only negative was that I needed something on our final night, which is normal available, but was told that they were all out",26,0,1,0,0,Average,0
The room was clean and comfortable,6,2,0,0,0,Good,4
This property does not include the most important meal of the day with the room charge ????,20,0,0,0,0,Neutral,0
Great place to stay very nice staff put don't eat at the restaurant next doorthe food is horrible,19,2,0,0,1,Good,1
Un lugar muy limpio cómodo y seguro para hospedarte,9,0,0,0,0,Neutral,0
It was a decent hotel for a night near the airport,11,0,1,0,0,Average,0
Room is very dated and had a musty old smell to it,12,0,0,0,0,Neutral,0
"There is no shuttle to the airport during night hours, despite this being the major draw of being a hotel located near the airport",25,0,0,0,0,Neutral,0
Great quite place for well over due sleep,8,1,0,0,0,Good,0
DONT STAY HERE!!!!,7,0,0,0,0,Neutral,1
Front desk staff was pleasant and warned us she could not issue any room keys “because machine broken”,20,1,0,0,1,Good,0
She offered maintenance would be available to let us into room,11,0,0,0,0,Neutral,0
Maintenance was overwhelmed,3,0,0,0,0,Neutral,0
We went to bar/restaurant but there was NO staff!  Waited 20 minutes with insufferably loud music,17,0,0,0,0,Neutral,0
Did not get a chance to order anything!,9,0,0,0,0,Neutral,0
Exercise facility was locked & inaccessible,6,0,0,0,0,Neutral,0
Pool overrun by hoards of screaming unsupervised children,8,0,0,0,0,Neutral,0
Tried to cancel room,4,0,0,0,0,Neutral,0
But this is Holiday Inns Hotel California… programmed to receive,10,0,0,0,0,Neutral,0
"We finally left, found a different hotel, & still had to pay for Holiday Inn room",18,0,0,0,0,Neutral,0
DONT STAY HERE!!!!,7,0,0,0,0,Neutral,1
Run for your life,4,0,0,0,0,Neutral,0
That bartender lady has a nasty attitude,7,0,0,0,0,Neutral,0
She over charge on the drinks w cheap liquor,9,0,0,0,0,Neutral,0
The bath tub doesn’t drain like that,9,0,0,0,0,Neutral,0
Hotel needs a update not worth the price when I could have booked anywhere,14,0,0,0,0,Neutral,0
These hotels are getting more and more disgusting,8,0,0,0,0,Neutral,0
It’s my money and I want quality and good service,12,1,0,0,0,Good,3
Reasonable,1,0,0,0,0,Neutral,0
"This is not the Casino, it’s a low budget hotel w above average pricing … drop your price",21,0,0,1,0,Medium,0
Food was really good,4,1,0,0,0,Good,0
Burger was delicious and breakfast was on point,8,0,0,0,0,Neutral,0
More long term unless you ask they only do cleaning 3 times a week,14,0,0,0,0,Neutral,0
Great hotel great restaurant,4,2,0,0,0,Good,0
"Nice clean rooms, decent price",6,2,1,0,0,Good,4
"Didn't use the pool or anything, but the breakfast was good, and the attendant was very nice",20,2,0,0,0,Good,0
Poor experience,2,0,0,0,1,Worst,0
The room had a lot of cosmetic blemishes,8,0,0,0,0,Neutral,0
The smoke detector was well passed its expiration date,9,0,0,0,0,Neutral,0
The fire sprinkler pocking out of the drywall is know where near code,13,0,0,0,0,Neutral,0
The breakfast wasn’t included and we had to each pay $10 for some toast and bacon and potatoes,21,0,0,0,0,Neutral,0
The employees watching wasn’t stopping the guests from reusing there old plates at the buffet line,18,0,0,0,0,Neutral,0
So everything was getting contaminated,5,0,0,0,0,Neutral,0
Against food safety regulations,4,0,0,0,0,Neutral,0
"They just kept asking over and over if we are diamond members, instead of just having  good customer service to everyone",22,1,0,0,0,Good,3
I 100% recommend staying at the express hotel right next door,12,0,0,0,0,Neutral,0
Way better than this place,5,0,0,0,0,Neutral,0
And breakfast is included and they have way more food to offer,12,0,0,0,0,Neutral,0
Will not be staying at this hotel again,8,0,0,0,0,Neutral,0
Staff here is so friendly,5,1,0,0,0,Good,2
"I am always greeted with a smile and sometimes a wave depending on who is working, even if I pass them multiple times a day",26,0,0,0,0,Neutral,0
The rooms are nice and updated,6,1,0,0,0,Good,0
I stay here multiple times a year,7,0,0,0,0,Neutral,1
Great hotel!,3,1,0,0,0,Good,0
It was really clean and the bathroom was totally cool,10,1,0,0,0,Good,4
Carpets weren't bad and the parking lot was pretty much clean also,13,1,0,0,1,Good,0
Breakfast was good and no one hassled me when I was late getting out of the room,17,1,0,0,0,Good,0
I like the place!,5,0,0,0,0,Neutral,0
Great friendly staff manager is great,6,3,0,0,0,Good,2
Me and my husband need more get aways,8,0,0,0,0,Neutral,0
The bed was so comfy,5,0,0,0,0,Neutral,0
We enjoyed our stay here this past week,8,0,0,0,0,Neutral,1
Everything was very clean,4,1,0,0,0,Good,4
The staff was very friendly,5,1,0,0,0,Good,2
Location was perfect,3,1,0,0,0,Good,0
"Our room has the Mountain View and it was perfect for watching the sunrise and sunset!  One thing that stood out to my husband was when walking through the halls to the elevator, there were Exit Signs not only along the top of the walls but also down by the baseboards",53,1,0,0,0,Good,0
"In case of a fire and smoke, if you’re down on the ground trying to find your way out of the building, this would be very vital",31,0,0,0,0,Neutral,0
Never have we seen that in a hotel before,9,0,0,0,0,Neutral,0
